country,source_layer,source_id,source_edition,source_cutoff,source_row_id,label,record_type,reported_status,identity_status,evidence_locator
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-088,Transmission Talisayan ke Maloy,priority_project_row,priority,named,"Appendix 1, table 2, printed row 88"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-089,Transmission Tanjung Selor ke Tidang Pale,priority_project_row,priority,named,"Appendix 1, table 2, printed row 89"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-090,Transmission Gumawang ke Lampung-1,priority_project_row,priority,named,"Appendix 1, table 2, printed row 90"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-091,Transmission Dente Teladas ke Seputih Banyak,priority_project_row,priority,named,"Appendix 1, table 2, printed row 91"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-092,Transmission Gedong Tataan ke Teluk Ratai,priority_project_row,priority,named,"Appendix 1, table 2, printed row 92"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-093,Transmission Lampung-1 ke Inc. 2 Phi (Tegineneng - Metro - Sribawono) Arah Metro/Sribawono,priority_project_row,priority,named,"Appendix 1, table 2, printed row 93"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-094,Transmission Sorek ke Inc. 2 Phi (Rengat-Pangkalan Kerinci),priority_project_row,priority,named,"Appendix 1, table 2, printed row 94"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-095,Transmission KID ke Pakning,priority_project_row,priority,named,"Appendix 1, table 2, printed row 95"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-096,Transmission Muara Enim (tx) (Sirkit 2) ke Gumawang (Sirkit 2),priority_project_row,priority,named,"Appendix 1, table 2, printed row 96"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-097,Transmission Muara Enim (Sirkit 2) ke Muara Enim (tx) (Incomer 2/arah Gumawang) (Sirkit 2),priority_project_row,priority,named,"Appendix 1, table 2, printed row 97"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-098,Transmission Betung ke Palembang -1/Palembang Utara,priority_project_row,priority,named,"Appendix 1, table 2, printed row 98"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-099,Transmission PLTU Sumsel-1 ke Betung,priority_project_row,priority,named,"Appendix 1, table 2, printed row 99"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-100,Transmission Sarolangun ke Muara Rupit,priority_project_row,priority,named,"Appendix 1, table 2, printed row 100"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-101,Transmission Lubuk Linggau ke Tebing Tinggi (Sirkit 2),priority_project_row,priority,named,"Appendix 1, table 2, printed row 101"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-102,Transmission Tugumulyo ke Gumawang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 102"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-103,Transmission PLTSa Palembang ke Inc. 2 Phi (Keramasan-Gandus),priority_project_row,priority,named,"Appendix 1, table 2, printed row 103"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-104,Transmission Tx1 Tanjung Api-Api ke Tx2 Tanjung Api-Api,priority_project_row,priority,named,"Appendix 1, table 2, printed row 104"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-105,Transmission PLTU Sumbagsel-1 ke Baturaja,priority_project_row,priority,named,"Appendix 1, table 2, printed row 105"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-106,Transmission Simangkok ke PLTA Asahan III (FTP 2),priority_project_row,priority,named,"Appendix 1, table 2, printed row 106"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-107,Transmission PLTMG Minahasa ke Likupang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 107"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-108,Transmission Bangkir ke Incomer 2 Phi (Moutong - Toli-Toli),priority_project_row,priority,named,"Appendix 1, table 2, printed row 108"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-109,Transmission GITET Wotu ke GITET Bungku,priority_project_row,priority,named,"Appendix 1, table 2, printed row 109"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-110,Transmission PLTB Sulbagsel (Kuota) Tersebar 60 MW ke GI Eksisting / New Sistem Sulbagsel,priority_project_row,priority,named,"Appendix 1, table 2, printed row 110"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-111,Transmission GITET Andowia ke GITET Kendari,priority_project_row,priority,named,"Appendix 1, table 2, printed row 111"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-112,Transmission GITET Bungku ke GITET Andowia,priority_project_row,priority,named,"Appendix 1, table 2, printed row 112"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-113,Transmission Polman ke Mamasa,priority_project_row,priority,named,"Appendix 1, table 2, printed row 113"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-114,Transmission PLTMG Seram 2 ke GI Masohi,priority_project_row,priority,named,"Appendix 1, table 2, printed row 114"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-115,Transmission PLTMG Manokwari ke GI Prafi,priority_project_row,priority,named,"Appendix 1, table 2, printed row 115"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-116,Transmission GI Waingapu ke Shrimp Farming,priority_project_row,priority,named,"Appendix 1, table 2, printed row 116"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-117,Transmission GI Waingapu ke PLTMG Waingapu,priority_project_row,priority,named,"Appendix 1, table 2, printed row 117"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-118,Transmission Cawang Lama ke Tx. Cawang Lama,priority_project_row,priority,named,"Appendix 1, table 2, printed row 118"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-119,Transmission Duren Tiga II / Ragunan ke Tx. Ragunan,priority_project_row,priority,named,"Appendix 1, table 2, printed row 119"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-120,Transmission Serang Selatan / Baros ke Rangkas Baru,priority_project_row,priority,named,"Appendix 1, table 2, printed row 120"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-121,Transmission Babakan Baru ke Inc. (CEP Brebes),priority_project_row,priority,named,"Appendix 1, table 2, printed row 121"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-122,Transmission Rancacaek ke Sunyaragi,priority_project_row,priority,named,"Appendix 1, table 2, printed row 122"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-123,Transmission New Porong ke Tx. Bangil (T148A),priority_project_row,priority,named,"Appendix 1, table 2, printed row 123"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-124,Transmission Caruban Baru ke Manisrejo,priority_project_row,priority,named,"Appendix 1, table 2, printed row 124"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-125,Transmission Simpang Silat ke Putussibau,priority_project_row,priority,named,"Appendix 1, table 2, printed row 125"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-126,Transmission Sintang ke Simpang Silat,priority_project_row,priority,named,"Appendix 1, table 2, printed row 126"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-127,Transmission Simpang Tunjung ke Inc 2 phi (Tayan - Sanggau,priority_project_row,priority,named,"Appendix 1, table 2, printed row 127"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-128,Transmission Simpang Tunjung ke Sekayam,priority_project_row,priority,named,"Appendix 1, table 2, printed row 128"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-129,Transmission Badau ke Simpang Silat,priority_project_row,priority,named,"Appendix 1, table 2, printed row 129"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-130,Transmission Muara Wahau ke Sangatta,priority_project_row,priority,named,"Appendix 1, table 2, printed row 130"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-131,Transmission Samboja ke Inc 2 Phi (Karangjoang - Harapan Baru),priority_project_row,priority,named,"Appendix 1, table 2, printed row 131"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-132,Transmission Sekatak ke Inc 2 phi (Tanjung Selor - Tidung Pale),priority_project_row,priority,named,"Appendix 1, table 2, printed row 132"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-133,Transmission Sekatak ke Landing Point Apas Payau,priority_project_row,priority,named,"Appendix 1, table 2, printed row 133"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-134,Transmission Landing Point Apas Payau ke Landing Point Juata,priority_project_row,priority,named,"Appendix 1, table 2, printed row 134"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-135,Transmission Landing Point Juata ke Tarakan,priority_project_row,priority,named,"Appendix 1, table 2, printed row 135"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-136,Transmission Landing Point TBK ke Tanjung Balai Karimun,priority_project_row,priority,named,"Appendix 1, table 2, printed row 136"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-137,Transmission Garuntang ke New Tarahan,priority_project_row,priority,named,"Appendix 1, table 2, printed row 137"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-138,Transmission Bangkinang ke Lipat Kain,priority_project_row,priority,named,"Appendix 1, table 2, printed row 138"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-139,Transmission Selat Panjang ke Pulau Rangsang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 139"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-140,Transmission Pulau Rangsang ke Landing Point Arah TBK,priority_project_row,priority,named,"Appendix 1, table 2, printed row 140"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-141,Transmission Landing Point Arah TBK ke Landing Point TBK,priority_project_row,priority,named,"Appendix 1, table 2, printed row 141"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-142,Transmission Ujung Gading ke Simpang Empat,priority_project_row,priority,named,"Appendix 1, table 2, printed row 142"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-143,Transmission Muara Enim/Sumsel 1 ke New Aur Duri / Jambi 2,priority_project_row,priority,named,"Appendix 1, table 2, printed row 143"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-144,Transmission PLTA Batang Toru ke Inc. 2 Phi (Sarulla-Pd.Sidempuan),priority_project_row,priority,named,"Appendix 1, table 2, printed row 144"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-145,Transmission PLTP Sorik Marapi (FTP 2) ke Natal,priority_project_row,priority,named,"Appendix 1, table 2, printed row 145"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-146,Transmission Natal ke Ujung Gading,priority_project_row,priority,named,"Appendix 1, table 2, printed row 146"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-147,Transmission Sumedang Baru ke Inc. (Sunyaragi - Rancaeek),priority_project_row,priority,named,"Appendix 1, table 2, printed row 147"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-148,Transmission Kalanganyar ke Grati,priority_project_row,priority,named,"Appendix 1, table 2, printed row 148"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-149,Transmission Belang ke Tutuyan,priority_project_row,priority,named,"Appendix 1, table 2, printed row 149"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-150,Transmission Kema (PLTU Sulut 3) ke Belang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 150"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-151,Transmission Likupang ke Bitung Baru,priority_project_row,priority,named,"Appendix 1, table 2, printed row 151"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-152,Transmission Molibagu ke Botupingge,priority_project_row,priority,named,"Appendix 1, table 2, printed row 152"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-153,Transmission Tutuyan ke Molibagu,priority_project_row,priority,named,"Appendix 1, table 2, printed row 153"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-154,Transmission Lolak ke Kawasan Industri Boalangan Mongondow (KIMO),priority_project_row,priority,named,"Appendix 1, table 2, printed row 154"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-155,Transmission PLTP Sulbagut (Kuota) Tersebar 30 MW ke GI Eksisting/New Sistem Sulbagut,priority_project_row,priority,named,"Appendix 1, table 2, printed row 155"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-156,Transmission Kalora ke Incomer Single Phi (Poso-Palu Baru),priority_project_row,priority,named,"Appendix 1, table 2, printed row 156"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-157,Transmission Bungku (sisi 150 kV GITET Bungku) ke PT Hengjaya Mineralindo,priority_project_row,priority,named,"Appendix 1, table 2, printed row 157"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-158,Transmission Bungku (sisi 150 kV GITET Bungku) ke PT Sarana Mineralindo Perkasa,priority_project_row,priority,named,"Appendix 1, table 2, printed row 158"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-159,Transmission Pelanggan PT Gorontalo Mineral ke Botupingge,priority_project_row,priority,named,"Appendix 1, table 2, printed row 159"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-160,Transmission Bantaeng Switching ke PT Buttatoa Smelter Pratama,priority_project_row,priority,named,"Appendix 1, table 2, printed row 160"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-161,Transmission Malili ke PT Huayou Int. Mining (Malili),priority_project_row,priority,named,"Appendix 1, table 2, printed row 161"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-162,Transmission Bantaeng Switching ke PT Huadi Dowstone,priority_project_row,priority,named,"Appendix 1, table 2, printed row 162"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-163,Transmission Bantaeng Switching ke PT Huadi 6 (Yatai SS),priority_project_row,priority,named,"Appendix 1, table 2, printed row 163"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-164,Transmission PLTB Sulbagsel (Kuota) Tersebar 70 MW ke GI Eksisting / New Sistem Sulbagsel,priority_project_row,priority,named,"Appendix 1, table 2, printed row 164"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-165,Transmission PLTGU/G/MG Sulbagsel 400 MW ke Bantaeng Switching,priority_project_row,priority,named,"Appendix 1, table 2, printed row 165"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-166,Transmission PLTGU/G/MG Sulbagsel 2 300 MW ke GI Eksisting / New Sistem Sulbagsel,priority_project_row,priority,named,"Appendix 1, table 2, printed row 166"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-167,Transmission Andowia (sisi 150 kV GITET Andowia) ke Vale Indonesia,priority_project_row,priority,named,"Appendix 1, table 2, printed row 167"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-168,Transmission Kendari (sisi 150 kV GITET Kendari) ke PT Industri Smelter Nusantara (ISN),priority_project_row,priority,named,"Appendix 1, table 2, printed row 168"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-169,Transmission Inc. 1 Phi (Malili - Lasusua) ke PT Kovalen Mining,priority_project_row,priority,named,"Appendix 1, table 2, printed row 169"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-170,Transmission Andowia (sisi 150 kV GITET Andowia) ke PT Nikel Prima Gemilang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 170"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-171,Transmission PLTGU/G/MG Sulbagsel 300,priority_project_row,priority,named,"Appendix 1, table 2, printed row 171"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-172,Transmission PLTGU/G/MG Sulbagsel 300 MW ke Kolaka Smelter,priority_project_row,priority,named,"Appendix 1, table 2, printed row 172"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-173,Transmission PLTGU/G/MG Klaster PoCi 200 MW ke Kolaka Smelter,priority_project_row,priority,named,"Appendix 1, table 2, printed row 173"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-174,Transmission GI Mako ke Inc. 1 phi (Namrole-Namlea),priority_project_row,priority,named,"Appendix 1, table 2, printed row 174"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-175,Transmission PLTS + BESS Ambon (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Ambon,priority_project_row,priority,named,"Appendix 1, table 2, printed row 175"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-176,Transmission GI Ternate 1 ke GI Tidore,priority_project_row,priority,named,"Appendix 1, table 2, printed row 176"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-177,Transmission GI Ternate 1 ke GI Tidore,priority_project_row,priority,named,"Appendix 1, table 2, printed row 177"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-178,Transmission PLTMG Tidore ke Incomer 1 phi (GI Ternate - GI Tidore),priority_project_row,priority,named,"Appendix 1, table 2, printed row 178"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-179,Transmission PLTMG Halmahera 1 ke Incomer 1 phi (GI Sofifi - GI Jailolo),priority_project_row,priority,named,"Appendix 1, table 2, printed row 179"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-180,Transmission PLTMG Sumbawa 4 ke Incomer 2 phi (Labuhan - Empang),priority_project_row,priority,named,"Appendix 1, table 2, printed row 180"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-181,Transmission PLTB Lombok (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Lombok,priority_project_row,priority,named,"Appendix 1, table 2, printed row 181"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-182,Transmission PLTS + BESS Sumbawa-Bima (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Sumbawa-Bima,priority_project_row,priority,named,"Appendix 1, table 2, printed row 182"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-183,Transmission GI Amfoang ke GI Kefamenanu,priority_project_row,priority,named,"Appendix 1, table 2, printed row 183"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-184,Transmission GI Kefamenanu ke GI Malaka,priority_project_row,priority,named,"Appendix 1, table 2, printed row 184"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-185,Transmission GI Kupang / Maulaafa Baru ke GI Naibonat,priority_project_row,priority,named,"Appendix 1, table 2, printed row 185"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-186,Transmission GI Malaka ke GI Atambua,priority_project_row,priority,named,"Appendix 1, table 2, printed row 186"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-187,Transmission GI Naibonat ke GI Amfoang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 187"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-188,Transmission PLTB Timor (Kuota) Tersebar 22 MW ke GI Eksisting/GI Rencana Sistem Timor,priority_project_row,priority,named,"Appendix 1, table 2, printed row 188"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-189,Transmission PLTS + BESS Timor (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Timor,priority_project_row,priority,named,"Appendix 1, table 2, printed row 189"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-190,Transmission Tapak Tuan ke Subulussalam,priority_project_row,priority,named,"Appendix 1, table 2, printed row 190"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-191,Transmission Melak ke Kotabangun,priority_project_row,priority,named,"Appendix 1, table 2, printed row 191"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-192,Transmission Kuaro ke Tx Kuaro,priority_project_row,priority,named,"Appendix 1, table 2, printed row 192"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-193,Transmission Tx Kuaro ke GIS 4 IKN KIPP / Sepaku,priority_project_row,priority,named,"Appendix 1, table 2, printed row 193"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-194,Transmission Tenggarong/Bukit Biru ke GI 1 K-IKN,priority_project_row,priority,named,"Appendix 1, table 2, printed row 194"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-195,Transmission Embalut ke Tengkawang,priority_project_row,priority,named,"Appendix 1, table 2, printed row 195"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-196,Transmission GIS 4 IKN KIPP / Sepaku ke GI 1 K-IKN,priority_project_row,priority,named,"Appendix 1, table 2, printed row 196"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-197,Transmission PLTP Sulbagut (Kuota) Tersebar 40 MW ke GI Eksisting/New Sistem Sulbagut,priority_project_row,priority,named,"Appendix 1, table 2, printed row 197"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-198,Transmission PLTBm Sulbagut (Kuota) Tersebar 50 MW ke GI Eksisting/New Sistem Sulbagut,priority_project_row,priority,named,"Appendix 1, table 2, printed row 198"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-199,Transmission Tambu ke Bangkir,priority_project_row,priority,named,"Appendix 1, table 2, printed row 199"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-200,Transmission Malili ke PT Indo Nickel Industri (Citra Lampia),priority_project_row,priority,named,"Appendix 1, table 2, printed row 200"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-201,Transmission GITET Bakaru 2 ke GITET Sidrap,priority_project_row,priority,named,"Appendix 1, table 2, printed row 201"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-transmission-202,Transmission GITET Daya Baru ke GITET Bantaeng Switching,priority_project_row,priority,named,"Appendix 1, table 2, printed row 202"
